title,content,url,source,category,scraped_at
Bhayangkara FC Vs Bali United: The Guardian Menang 2-1,"Bhayangkara Presisi Lampung FCmenjamuBali Uniteddalam lanjutan Super League. The Guardian menutup laga dengan hasil manis. Bhayangkara FC vs Bali United berlangsung di Stadion Sumpah Pemuda, Lampung, Jumat (7/11/2025) sore WIB. Pasukan Paul Munster menang 2-1. Tuan rumah sudah memimpin 1-0 saat laga baru berjalan empat menit. Dendy Sulistyawan mencetak gol dengan memanfaatkan assist dari Ryan Kurnia. SCROLL TO CONTINUE WITH CONTENT Bali United punya peluang emas di menit ke-32. Thijmen Goppel melepaskan umpan. Rahmat Arjuna menyambut lewat sundulan, namun tak berbuah gol.  Gol penyeimbang 1-1 didapatkan Bali United pada babak kedua. Adalah Made Andhika Wijaya yang mencetak gol di menit ke-60. Bali United harus bermain dengan 10 orang di menit ke-82. Tim Receveur mendapatkan kartu kuning dua kali setelah berbenturan dengan Dedi Kusnandar. Bhayangkara FC akhirnya mampu memimpin 2-1 di menit ke-84. Bola sepak pojok dari Firza Andika berhasil disundul Slavko Damjanovic. Skor tersebut bertahan sampai laga tuntas. Bhayangkara FC duduk di posisi keenam dengan 18 gol dan Bali United di urutan ke-10 dengan 13 poin. Susunan Pemain: Bhayangkara FC: Aqil Savik, Ari Idrus, Nehar Sadiki, Slavko Damjanovic, Firza Andika, Christian Ilic, Lautaro Belleggia, Wahyu Subo Seto, Dendy Sulistyawan, Ilija Spasojevic, Ryan Kurnia. Bali United: Mike Hauptmeijer; Joao Vitor Ferrari, Kadek Arel, Ricky Fajrin, Thijmen Gopel, Brandon Wilson, I Kadek Agung, Tim Receveur, Boris Kopitovic, Jordy Bruijn, Rahmat Arjuna",,Detik,liga_indonesia,
"Rumput JIS Belum Pulih, Persija Terancam Jadi Tim Musafir Lagi","Rumput lapanganJakarta International Stadium (JIS)belum pulih pasca konser boyband.Persija Jakartapun terancam lanjut menjadi tim musafir lagi. Laga kandang Persija terdekat adalah melawan Persik Kediri pada 20 November dan PSIM Yogyakarta pada 28 November 2025. Sebelum itu, Persija akan dijamu Arema FC dulu di Malang pada, Sabtu (8/11/2025). Laga melawan Arema akan menjadi laga away ke-6 beruntun Persija. Meski sempat memainkan laga kandang melawan PSBS Biak pada 31 Oktober, namun Persija saat itu terusir ke Solo karena JIS dan Stadion Utama Gelora Bung Karno (SUGBK) sedang tidak bisa digunakan. SCROLL TO CONTINUE WITH CONTENT  Masalah klasik yang selalu menimpaPersijasetiap musimnya ini diperkirakan masih akan berlangsung sampai beberapa waktu ke depan. Tim pun hanya bisa pasrah dengan nasib yang dialami. ""Saya tidak tahu. Manajemen belum memberikan kabar yang pasti. Kami berharap semakin cepat kembali ke JIS,"" kata Pelatih Persija Mauricio Souza kepada wartawan terkait kepastian laga kandang selanjutnya. ""Pastinya, saya rindu sekali. JIS itu tempat yang luar biasa untuk bermain. Dukungan para suporter kami sangat luar biasa,"" ujarnya menambahkan.  Terakhir kaliPersijabermain di Jakarta terjadi pada 14 September saat menjamu Bali United di JIS. Sejak saat itu, Persija menjalani empat laga tandang kontra PSM Makassar, Borneo FC Samarinda, Persebaya Surabaya, Madura United. Lalu satu kali laga usiran ke Solo kontra PSBS Biak. Beruntung bagi Persija yang tetap bisa meriah hasil positif dalam kondisi tidak ideal. Tiga kemenangan dan dua kali kalah sudah cukup membawa Persija ke peringkat ke-2 klasemen sementara Super League 2025/26. ""Semoga kami bisa kembali bermain di rumah lagi. Penting bagi kami untuk melewati periode tandang ini dengan hasil yang baik,"" ucap Mauricio.",,Detik,liga_indonesia,
Ronaldo: Tak Adil Tentukan GOAT dari Titel Piala Dunia,"Cristiano Ronaldotak terlalu memusingkan soalPiala Dunia.Baginya tidak adil menentukan status pemain terbaik dalam sejarah hanya karena menang Piala Dunia. Sudah banyak prestasi yang ditorehkan Ronaldo dalam 20 tahun lebih karier sepakbolanya. KaptenTimnas Portugalitu telah meraih banyak trofi bergengsi di level klub dan tim nasional. Bersama Timnas Portugal, Ronaldo sudah memenangkan titel Piala Eropa dan UEFA Nations League. Dia tercatat sebagai top skor sepakbola internasional dengan 143 gol, sementara rekening golnya apabila digabung bersama klub-klub yang dibelanya berada di angka 952. SCROLL TO CONTINUE WITH CONTENT  Piala Dunia jadi satu-satunya trofi yang belum didapatkan Ronaldo. CR7 sudah lima kali tampil di Piala Dunia, tapi pencapaian terbaiknya hanya semifinalis edisi 2006. Alhasil, tak sedikit yang menilai Ronaldo belum layak disebut pemain terbaik sepanjang masa (GOAT) karena tak pernah angkat trofi Piala Dunia. Berbeda dengan rival utamanya di dunia sepakbola,Lionel Messi, yang juara bersama Timnas Argentina tahun 2022. Piala Dunia 2026 jadi kesempatan terakhir Ronaldo untuk menjadi juara dunia. Pemain berusia 40 tahun ini mengaku tak terlalu ambisius mengejar titel juara, lantaran trofi tersebut tak akan menodai catatan emasnya di lapangan hijau.  🚨🚨🎙️| Cristiano Ronaldo on World Cup: ""You want a competition with 6 or 7 games to define if I am the best in history, you think that's fair?""""If you ask me if it's a dream to win the World Cup, no it's not a dream!""[@PiersUncensored]pic.twitter.com/LU8LVtK2eW  ""Jika Anda bertanya kepadaku, Cristiano, apakah memenangkan Piala Dunia adalah sebuah mimpi? Tidak, itu bukan mimpi,"" kata Ronaldo dalam wawancara dengan Piers Morgan, dilansir dariESPN. ""Mendefinisikan apa? Mendefinisikan apakah aku salah satu yang terbaik dalam sejarah, memenangkan satu turnamen [yang hanya terdiri dari] enam pertandingan, tujuh pertandingan. Menurut Anda itu adil?"" ujarnya. ",,Detik,liga_indonesia,
Cristiano Ronaldo Plin-plan soal Piala Dunia?,"Cristiano Ronaldodinilai plin-plan soal Piala Dunia. Pernah sebut memenangi trofi itu adalah mimpi terbesar, tapi kini sepertinya tidak lagi. Dalam wawancara dengan Piers Morgan di akun Youtube pribadi milik Cristiano Ronaldo, CR7 menjawab pertanyaan soal kariernya, rencana pensiun, sampai terdekat Piala Dunia 2026.  SCROLL TO CONTINUE WITH CONTENT Timnas Portugalselangkah lagi lolos kePiala Dunia 2026.Mereka sedang jalani Kualifikasi Zona Eropa dan butuh satu dari dua laga lagi kontra Irlandia dan Armenia pada November nanti. Titel Piala Dunia belum pernah masuk lemariCristiano Ronaldo.Akankah CR7 berambisi memenanginya di tahun depan? Sekaligus tentu, mengukuhkan gelar GOAT (Greatest of All Time)? ""Jika Anda bertanya kepadaku, Cristiano, apakah memenangkan Piala Dunia adalah sebuah mimpi? Tidak, itu bukan mimpi,"" kata Ronaldo. ""Mendefinisikan apa? Mendefinisikan apakah aku salah satu yang terbaik dalam sejarah, memenangkan satu turnamen (yang hanya terdiri dari) enam pertandingan, tujuh pertandingan. Menurut Anda itu adil?"" sambung pemain berusia 40 tahun itu.  Di Piala Dunia 2022 kemarin setelah Timnas Portugal dikalahkan Maroko di perempatfinal,Cristiano Ronaldotampak terpukul. Tangisnya pecah ketika timnya tersingkir. Ditambah, pelatih Portugal saat itu yakni Fernando Santos mencadangkan Ronaldo di beberapa laga sepanjang turnamen. CR7 pun harus mengalah dan menghangatkan bangku cadangan. Selepas Portugal tersingkir, Ronaldo menulis kata-kata sedih di sosmed pribadinya. Ronaldo ungkap, mimpi terbesarnya adalah bawa Portugal raih titel Piala Dunia. ""Memenangkan Piala Dunia untuk Portugal adalah impian terbesar dan terambisius dalam karieku. Aku berjuang untuk itu. Aku berjuang keras untuk mimpi itu. Dalam lima edisi Piala Dunia yang aku ikuti selama 16 tahun, selalu bersama para pemain hebat dan didukung oleh jutaan rakyat Portugal, aku memberikan segalanya. Aku memberikan segalanya di lapangan. Aku tidak pernah takut berjuang dan tidak pernah menyerah untuk mimpi itu,"" tulisnya.  Ronaldo sudah persembahkan titel juara Piala Eropa dan dua kali menangi UEFA Nations League buatTimnas Portugal.AkankahPiala Dunia 2026nanti jadi panggung terakhirnya bersama A Selecao? Atas perkataan terbaru Ronaldo, dirinya dicap plin-plan oleh banyak penggemar sepakbola. Duh... ",,Detik,liga_indonesia,
Timnas Indonesia Tanpa Garuda Calling Pertama di Era Erick Thohir,"Timnas Indonesiatanpa Garuda Calling diFIFA MatchdayNovember 2025. Ini adalah kali pertama terjadi di era PSSI kepemimpinanKetum Erick Thohir. PSSImemilih tidak menurunkanTimnas Indonesiake FIFA Matchday alias jeda internasional bulan ini karena tim belum punya pelatih. Federasi sudah memecat Patrick Kluivert Cs, namun belum menunjuk penggantinya sampai saat ini. Akhirnya slot FIFA Matchday pun diberikan ke Timnas Indonesia U-23 sebagai persiapan SEA Games 2025. Di era Erick Thohir yang menjadi Ketum PSSI sejak Februari 2023, ini adalah kali pertama timnas senior tidak mengisi agenda FIFA Matchday. SCROLL TO CONTINUE WITH CONTENT  Adapun agendaFIFA Matchdayjatuh pada Bulan Maret, Juni, September, Oktober, dan November setiap tahunnya. Di periode-periode itu, Timnas Indonesia era Erick Thohir sibuk tampil di Kualifiasi Piala Dunia dan memainkan sejumlah laga uji coba. Misalnya pada Maret 2023, PSSI mengundang Burundi sebagai lawan uji tanding dua kali. Saat itu Erick baru sekitar satu bulan menjabat sebagai Ketum PSSI. Pada FIFA Matchday selanjutnya, Erick membuat gebrakan dengan mengundang Argentina. Timnas Indonesia yang biasanya mengajak tim 'antah-berantah', berkesempatan memainkan pertandingan besar melawan tim juara bertahan Piala Dunia 2022. Setelahnya Timnas Indonesia rutin mengisi slot FIFA Matchday dengan laga-laga kualifikasi dan uji coba. Sesuatu yang jarang terjadi di era-era Ketum PSSI sebelumnya.  Sebelum Erick Thohir masuk, Timnas Indonesia melewatkan agenda FIFA Matchday Maret, Oktober, dan November 2022. Tahun sebelumnya, melewatkan juga agenda pada Maret dan September 2021. Bahkan Timnas Indonesia tanpa pertandingan resmi sama sekali sepanjang 2020 di era COVID-19. Saat itu Mochamad Iriawan tercatat sebagai pucuk pimpinan PSSI. Timnas Indonesiatanpa agendaFIFA Matchdayadalah hal yang biasa terjadi di era sebelum kepemimpinanErick Thohir.Kadang sekalinya mengisi internasional pun, timnas hanya bermain satu kali dalam periode tertentu. Padahal setiap tim bisa memainkan dua pertandingan di periode jeda internasional.  Adapun Erick memang menjanjikan Timnas Indonesia rutin mengisi jeda internasional di masa kampanye. Saat itu ia ingin memperbaiki ranking Garuda yang sempat terperosok jauh di bawah. Untuk itu, ia berkoordinasi dengan PT Liga Indonesia Baru (kini menjadi I.League) agar mengosongkan agenda kompetisi saat FIFA Matchday. Sebelumnya, jadwal kompetisi domestik kerap tetap berjalan di agenda internasional akibat berbagai hal seperti izin kompetisi yang sulit didapat, penundaan pertandingan, hingga penataan jadwal yang kurang rapi dan terstruktur.",,Detik,liga_indonesia,
Piala Dunia U-17 2025: Indonesia Rapuh Banget di Babak Pertama,"Timnas Indonesiasudah kebobolan banyak gol diPiala Dunia U-17 2025. Garuda Muda rapuh banget saat paruh pertama laga. Dalam dua pertandingan, Indonesia kebobolan tujuh gol. Pada pertandingan pertama, Indonesia kalah 1-3 dari Zambia, lalu digilas oleh Brasil 0-4. Indonesia rapuh banget saat babak pertama. Gawang tim asuhan Nova Arianto itu kebobolan sebanyak enam kali. SCROLL TO CONTINUE WITH CONTENT  Rinciannya, Indonesia kebobolan dalam rentang menit ke-1 sampai ke-15 sebanyak sekali. Paling banyak, Indonesia kebobolan pada rentang menit ke-31 sampai ke-45 dengan torehan lima gol. Satu gol masuk ke gawangIndonesiapada menit ke-61 sampai menit ke-75. Indonesia bersih dari kebobolan pada menit ke-16 sampai menit ke-30, menit ke-46 sampai menit ke-60, dan menit ke-76 sampai menit ke-90. Indonesia bisa mencetak satu gol di Piala Dunia U-17 2025. Zahaby Gholy pencetak golnya, yang dikemas saat pertandingan melawan Zambia. Rincian gol ke gawang Indonesia di Piala Dunia U-17 2025 bisa dilihat di bawah ini.  Jumlah Gol: 7Babak I: 6Babak II: 1Menit Gol 1-15: 1Menit Gol 16-30: 0Menit Gol 31-45: 5Menit Gol 46-60: 0Menit Gol 61-75: 1Menit Gol 76-90: 0  ",,Detik,liga_indonesia,
Persik Vs Persebaya Tuntas 1-1,"Persik Kediriberhadapan denganPersebaya Surabayadalam lanjutan Super League. Kedua tim harus rela sama-sama mengantongi satu poin. Persik vs Persebaya berlangsung di Stadion Brawijaya, Jumat (7/11/2025) malam WIB. Pertandingan tuntas dengan skor 1-1. Persik mengambil inisiatif serangan di awal . Peluang pertama hadir pada menit ke-12 melalui sepakan keras Rafael Walian, namun bola bisa diamankan oleh kiper Persebaya. SCROLL TO CONTINUE WITH CONTENT Gempuran berlanjut melalui aksi Jose Enrique di sisi kiri yang menusuk ke kotak penalti pada menit ke-18. Umpan Enrique gagal disambut oleh Bayu Otto yang terlambat masuk ke area berbahaya.  Persebaya membalas lewat peluang emas pada menit ke-30. Mihailo Perovic menerima umpan silang dari Gali Freitas, namun sundulannya masih melambung tipis di atas mistar gawang Persik. Keunggulan 1-0 didapatkan Persebaya pada menit ke-53. Gol tim tamu dicetak oleh Arief Catur. Persik berhasil menyamakan keunggulan menjadi 1-1 di menit ke-63. Gol tim tuan rumah dicetak oleh Jose Enrique. Persebaya harus bermain dengan 10 orang di menit ke-76. Francisco Rivera diganjar kartu merah langsung setelah tangannya memukul kepala Yusuf Meilana. Persik gagal memanfaatkan keunggulan jumlah pemain di sisa waktu. Pertandingan tuntas dengan skor 1-1. Persebaya kini ada di posisi kesembilan dengan 15 poin. Persik di urutan ke-11 dengan 12 poin. Susunan Pemain: Persik Kediri: Leo Navacchio, Kiko, Lucao, Mukhtarov, Yusuf Meilana, Imanol Garcia, Bayu Otto, Lugo, Supriadi, Ezra Walian, Jose Enrique. Persebaya Surabaya: Andhika Ramadhani, Dime Dimov, Rachmat Irianto, Arief Catur, Dejan Tumbas, Francisco Rivera, Toni Firmansyah, Milos Raickovic, Mihailo Perovic, Bruno Moreira, Gali Freitas.",,Detik,liga_indonesia,
AFC Selidiki Suporter Selangor FC yang Ricuh saat Hadapi Persib,"Selangor FCmenghadapi ancaman sanksi berat dariAFC. Hal itu buntut dari ulah suporternya yang mengamuk usai dikalahkanPersib Bandung. Selangor kalah 2-3 dari Persib dalam lanjutan Liga Champions Asia 2 di Stadion Petaling Jaya, Kamis (6/11/2025) malam WIB. Hasil itu membuat Gergasi Merah tersingkir karena belum meraih poin sama sekali dari empat laga. Di laga itu, kekalahan Selangor juga diwarnai kemarahan suporternya. Fans tuan rumah sempat ribut di tribune, hingga mengamuk usai laga. SCROLL TO CONTINUE WITH CONTENT Fans Selangor bahkan terlihat masuk ke lapangan untuk protes. Sementara di video yang beredar lainnya, terlihat fans Selangor yang marah berusaha masuk ke ruang ganti pemain dan merusak beberapa fasilitas stadion. Situasi itu langsung direspons AFC. Sekjen Datuk Seri Windsor Paul John menyebut tindakan serius akan diambil.  ""AFC menanggapi masalah keamanan dengan serius dalam pertandingan, tetapi kami menunggu laporan lengkap terlebih dahulu untuk mengetahui apa yang terjadi,"" kata Windsor Paul John, mengutipHarian Metro. ""Setelah menerima laporan lengkap, laporan tersebut akan diteruskan ke Komite Disiplin AFC,"" kata Windsor. BagiPersib Bandung, kemenangan atasSelangor FCmembuat mereka di ambang kelolosan ke 16 besar. Saat ini Maung Bandung memimpin Grup G dengan 10 poin, unggul atas Bangkok United (9) dan Lion City Sailors (4), dengan menyisakan dua pertandingan lagi. ",,Detik,liga_indonesia,
FIFA Matchday: 30 Pemain Timnas Indonesia U-23 Vs Mali,"Sebanyak 30 pemain dipanggilTimnas Indonesia U-23proyeksi SEA Games 2025 untuk agenda FIFA Matchday. Garuda Muda akan beruji coba melawanMali. Pelatih Timnas U-23Indra Sjafridiberikan kesempatan oleh PSSI untuk mematangkan timnya jelang SEA Games. Federasi memilih Mali sebagai lawan uji coba di masa FIFA Matchday alias jeda internasional.  SCROLL TO CONTINUE WITH CONTENT Timnas U-23mengisi slot jeda internasional bulan ini selagi timnas senior belum punya pelatih. Ketimbang jeda internasional dibiarkan lewat, Timnas U-23 dipilih PSSI untuk mengisi slot tersebut. Bagi Indra Sjafri, uji coba ini menjadi kesempatan terakhirnya untuk memilih skuad final. Ia harus mencoret tujuh pemain agar timnya menyisakan 23 orang yang akan mengisi skuad final SEA Games. Dari 30 pemain itu, tiga di antaranya adalah diaspora yakni Ivar Jenner, Dion Markx, dan Mauro Zijlstra. Sedangkan Marselino Ferdinan tidak masuk daftar panggil. Sisanya skuad didominasi oleh pemain-pemain dari klub Super League. Borneo FC Samarinda dan Bali United menjadi penyumbang terbanyak; masing-masing mengirim tiga pemain.  Agenda uji coba ini masuk dalam rangkaian Pemusatan Latihan (TC) Timnas U-23 di Jakarta pada 6 - 27 November. Sedangkan uji coba melawan Mali akan digelar pada 15 dan 18 November di Stadion Pakansari, Kabupaten Bogor.  [Gambas:Instagram]   Kiper 1.Cahya Supriadi (PSIM Yogyakarta)2.Muhammad Ardiansyah (PSM Makassar)3.Daffa Fasya (Borneo FC)4.Ikram Algifari (FC Bekasi) Bek 5.Kadek Arel (Bali United)6.Kakang Rudianto (Persib Bandung)7.Muhammad Ferarri (Bhayangkara FC)8.Frengky Missa (Bhayangkara FC)9.Dony Tri Pamungkas (Persija Jakarta)10.Alfharezzi Buffon (Borneo FC)11.Dion Markx (TOP Oss)12.Brandon Scheunemann (Arema FC)13.Mikael Tata (Persebaya Surabaya)14.Raka Cahyana (PSIM Yogyakarta)15.Robi Darwis (Persib Bandung) Gelandang 16.Arkhan Fikri (Arema FC)17.Rayhan Hannan (Persija Jakarta)18.Zanadin Fariz (Persis Solo)19.Ivar Jenner (FC Utrecht)20.Toni Firmansyah (Persebaya Surabaya)21.Rivaldo Pakpahan (Borneo FC)22.Ananda Raehan (PSM Makassar)23.Rifqy Ray Farandi (Persik Kediri)24.Wigi Pratama (Persik Kediri) Depan 25.Hokky Caraka (Persita Tangerang)26.Rafael Struick (Dewa United)27.Jens Raven (Bali United)28.Rahmat Arjuna (Bali United)29.Ricky Pratama (PSM Makassar)30.Mauro Zijlstra (FC Volendam).",,Detik,liga_indonesia,
Nova Arianto Nilai Timnas U-17 Tampil Lebih Baik Lawan Brasil,"Timnas Indonesia U-17tak mampu menghindari kekalahan telak dariBrasil. Namun PelatihTimnas U-17Nova Ariantomenilai secara permainan sudah ada peningkatan. Timnas U-17 kalah telak 0-4 dari Brasil dalam laga di Lapangan 7 Aspire Zone, Jumat (7/11/2025), pada laga keduaPiala Dunia U-17 2025. Garuda Muda sudah bobol saat laga baru tiga menit, ditambah gol bunuh diri Putu Panji pada menit ke-34 dan gol dari Kayke lima menit berselang. Brasil menambah satu gol lain pada menit ke-79 melalui tembakan jarak jauh Ruan Pablo. Skor ini cukup mencerminkan jalannya laga, dengan Brasil memang mendominasi dan mendesak timnas U-17 dengan kualitas olah bolanya. SCROLL TO CONTINUE WITH CONTENT  Pelatih Timnas U-17 Nova Arianto enggan semata-mata fokus ke skor, apalagi jika mengingat Brasil memang tim unggulan di turnamen ini. Baginya sikap dan etos kerja para pemain patut diapresiasi. Timnas U-17 bekerja keras untuk menahan tekanan Brasil dan Nova menilai secara permainan, pemain tampil lebih baik ketimbang saat kalah 1-3 dari Zambia di laga pertama. ""Ya, saya cukup senang ya dengan kerja keras mereka hari ini. Sekali lagi, ini pertandingan lebih baik daripada pertandingan kita melawan Zambia, dan saya mau pemain selalu menunjukkan effort seperti ini,"" ujarnya selepas pertandingan.  ""Dan selagi kita masih ada satu gim lagi, bagaimanapun caranya saya minta dapat tiga poin dan peluang kita masih terbuka untuk lolos babak selanjutnya,"" imbuhnya. Indonesia masih tanpa poin dari dua pertandingan di Grup H sementara Brasil dan Zambia telah memastikan lolos. Timnas U-17 saat ini ada di peringkat tiga dengan selisih gol lebih baik dari Honduras. Peluang untuk lanjut ke babak 32 besar masih terbuka lewat jalur delapan tim peringkat tiga terbaik. Indonesia akan menghadapi Honduras pada Senin (10/11) malam WIB.",,Detik,liga_indonesia,
Jadwal Super League Hari Ini: Ada Derby Jatim Persik Vs Persebaya,"BRI Super League 2025/2026kembali menyajikan pertandingan hari ini. Ada dua laga yang dimainkan, termasuk duelPersik Kediri vs Persebaya Surabaya. Pekan ke-12 Super League hari Jumat (7/11/2025) dibuka dengan duelBhayangkara Presisi LampungkontraBali United. Pertandingan digelar di Stadion Sumpah Pemuda PKOR Way Halim pukul 15.30 WIB. Bhayangkara saat ini menempati peringkat kedelapan dengan 15 poin. Bali United di posisi kesepuluh dengan 13 poin. SCROLL TO CONTINUE WITH CONTENT  Bhayangkara dan Bali United lagi di fase naik-turun. Kedua tim belum menemukan momentum yang menjaga konsistensi mereka. Bhayangkara pekan lalu ditahan imbang Persita Tangerang 1-1 usai menang beruntun di dua laga sebelumnya. Bali United juga diimbangi Persita tanpa gol dan kalah 1-2 dari Persib Bandung. Bergeser ke pertandingan pukul 19.00 WIB ada Derby Jatim antara Persik vs Persebaya. Pertandingan digelar di Stadion Gelora Joko Samudro, Gresik. Panasnya gengsi pertandingan dua tim asal Jawa Timur ini memaksa duel tak bisa digelar di kandang Persik, Stadion Brawijaya. Pertandingan dipindah ke Gresik demi alasan keamanan.  Persik dan Persebaya sama-sama belum menemukan konsistensi menatap Derby Jatim. Macan Putih tumbang 3 kali dan hanya menang sekali dalam 5 laga terakhir, sementara Bajul Ijo menang 2 kali, sekali kalah, dan imbang 2 kali. Persik sementara ini tertahan di urutan ke-11 klasemen dengan 11 poin. Persebaya di posisi kesembilan dengan 14 poin. Jadwal Super League Hari Ini (7 November 2025) 15.30 WIB: Bhayangkara vs Bali United19.00 WIB: Persik Kediri vs Persebaya Surabaya. ",,Detik,liga_indonesia,
"Union Berlin Vs Bayern: Imbang 2-2, Laju Sempurna Die Roten Terhenti","Rentetan kemenanganBayern Munichdi musim 2025/2026 terhenti di tanganUnion Berlin. Bayern harus puas dengan hasil seri 2-2 usai dua kali tertinggal. LagaUnion Berlin vs Bayerndi pekan ke-10Bundesligadigelar di Stadion An der Alten Forsterei, Berlin, Sabtu (8/11/2025) malam WIB. Bayern datang dengan catatan 16 kemenangan beruntun di semua kompetisi sejak awal musim. Union Berlin sempat menjebol gawang Bayern pada menit kesembilan lewat sundulan Ilyas Ansah usai memanfaatkan sepak pojok. Namun, setelah mengecek VAR, wasit menganulir gol tersebut karena offside. SCROLL TO CONTINUE WITH CONTENT Gawang Bayern akhirnya benar-benar bobol pada menit ke-27. Berawal dari sepak pojok Janik Haberer, Danilho Doekhi yang ada di kotak penalti lantas melepaskan tembakan mendatar. Kiper Bayern Manuel Neuer gagal menangkap dengan sempurna dan bola masuk ke gawang.  Bayern mencetak gol balasan pada menit ke-38 lewat Luis Diaz. Dari sudut sempit di sisi kiri kotak penalti Union Berlin, Luis Diaz melepaskan tembakan dengan kanannya. Luis Diaz menyia-nyiakan sebuah peluang bagus pada menit ke-45. Meski tinggal menghadapi kiper Union Berlin, Luis Diaz gagal mengarahkan sepakannya ke gawang. Pada injury time, Harry Kane sempat membobol gawang Union Berlin. Namun, gol tidak disahkan wasit karena Kane lebih dulu berada dalam posisi offside. Union Berlin kembali memimpin pada menit ke-83. Danilho Doekhi menyambar bola rebound untuk menjebol gawang Neuer.  Bayern lantas selamat dari kekalahan berkat gol Kane pada injury time. Kane menanduk bola umpan silang Tom Bischof untuk mengubah skor menjadi 2-2. Dengan hasil ini, Bayern masih nyaman di puncak klasemen Liga Jerman dengan 28 poin dari 10 laga. Sementara Union Berlin ada di urutan ke-10 dengan 12 poin. Susunan Pemain Union Berlin: Ronnow, Haberer (Juranovic 70'), Doekhi, Querfeld, Diogo Leite, Rothe (Kohn 78'), Burke (Jeong 78'), Khedira, Kemlein (Kral 70'), Schafer, Ansah (Skarke 78') Bayern Munich: Neuer, Laimer (Bischof 80'), Upamecano, Tah, Stanisic, Kimmich, Goretzka (Pavlovic 80'), Olise, Gnabry (Karl 59'), Luis Diaz, Kane",,Detik,liga_indonesia,
